Date,800,1400,1800
1,30.26,30.25,30.23
2,30.22,30.25,30.28
3,30.36,30.37,30.34
4,30.31,30.31,30.24
5,30.03,29.99,29.95
6,29.85,29.81,29.66
7,29.61,29.44,29.26
8,29.55,29.64,29.57
9,28.9,29.12,29.33
10,29.37,29.34,29.42
11,29.82,29.87,29.8
12,29.8,29.95,30.04
13,30.18,30.1,29.91
14,29.66,29.72,29.78
15,29.46,29.25,29.18
16,28.51,28.62,28.89
17,29.02,29.05,28.98
18,29.29,29.31,29.24
19,29.21,29.26,29.25
20,29.43,29.58,29.58
21,29.76,29.82,29.86
22,29.86,29.9,29.93
23,30.05,30.13,30.16
24,30.23,30.32,30.39
25,30.52,30.53,30.46
26,30.11,30.2,30.19
27,30.13,30.07,29.95
28,29.75,29.77,29.79
29,29.81,29.79,29.7
